case-1096	1689,9605,3721,1013,1010,1049,1048,1057,1054,1013,1010,19954,6566,11748,18067,61971,1056	1689,9605,3721,1013,1010,1049,1048,1057,1054,1013,1010,19954,6566,11748,18067,61971,1056
case-1097	1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125,3997,1049,1048,1057,1055,3997,9226,7739,2864,1895,49875,19602	1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125,3997,1049,1048,1057,1055,3997,9226,7739,2864,1895,49875,19602
case-1098	4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633,1009,1049,1048,1057,1056,1009,56442,4897,13690,71240,19596,10590,77481,11300,123117	4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633,1009,1049,1048,1057,1056,1009,56442,4897,13690,71240,19596,10590,77481,11300,123117
case-1099	19954,6566,11748,18067,61971,1056,4518,1049,1048,1057,1057,4518,22177,88164,1010,3922,4413,128254,6926	19954,6566,11748,18067,61971,1056,4518,1049,1048,1057,1057,4518,22177,88164,1010,3922,4413,128254,6926
case-1100	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1013,1010,1049,1049,1048,1048,1013,1010,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1013,1010,1049,1049,1048,1048,1013,1010,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495
case-1101	4580,2627,14941,5697,37814,1032,1032,1049,1049,1048,1049,1032,78507,5387,1154,61970,34756,51836,14941,60649,9018	4580,2627,14941,5697,37814,1032,1032,1049,1049,1048,1049,1032,78507,5387,1154,61970,34756,51836,14941,60649,9018
case-1102	32587,1299,11139,44618,11139,1608,11388,2794,84349,3997,1049,1049,1048,1050,3997,30499,11473	32587,1299,11139,44618,11139,1608,11388,2794,84349,3997,1049,1049,1048,1050,3997,30499,11473
case-1103	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1287,1168,1049,1049,1048,1051,1287,1168,3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1287,1168,1049,1049,1048,1051,1287,1168,3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455
case-1104	4580,2627,14941,5697,37814,3997,1049,1049,1048,1052,3997,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018	4580,2627,14941,5697,37814,3997,1049,1049,1048,1052,3997,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018
case-1105	10311,1278,4440,1321,66370,1494,1287,1168,1049,1049,1048,1053,1287,1168,1689,9605,3721	10311,1278,4440,1321,66370,1494,1287,1168,1049,1049,1048,1053,1287,1168,1689,9605,3721
case-1106	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1032,1032,1049,1049,1048,1054,1032,2121,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1013,1010,11181,13824,17979	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1032,1032,1049,1049,1048,1054,1032,2121,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1013,1010,11181,13824,17979
case-1107	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,4518,1049,1049,1048,1055,4518,6379,3105,1215,1180,6587,43556,4580,2627,14941	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,4518,1049,1049,1048,1055,4518,6379,3105,1215,1180,6587,43556,4580,2627,14941
case-1108	1689,9605,3721,4518,1049,1049,1048,1056,4518,19954,6566,11748,18067,61971,1056	1689,9605,3721,4518,1049,1049,1048,1056,4518,19954,6566,11748,18067,61971,1056
case-1109	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1287,1168,1049,1049,1048,1057,1287,1168,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1287,1168,1049,1049,1048,1057,1287,1168,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289
case-1110	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1013,1010,1049,1049,1049,1048,1013,1010,56442,4897,13690,71240,19596,10590,77481,11300,123117	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1013,1010,1049,1049,1049,1048,1013,1010,56442,4897,13690,71240,19596,10590,77481,11300,123117
case-1111	1073,4525,5257,1729,7534,2688,1494,1009,1049,1049,1049,1049,1009,10311,1278,4440,1321,66370,1494	1073,4525,5257,1729,7534,2688,1494,1009,1049,1049,1049,1049,1009,10311,1278,4440,1321,66370,1494
case-1112	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1032,1032,1049,1049,1049,1050,1032,6992,7739,2864,1895,49875,19602	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1032,1032,1049,1049,1049,1050,1032,6992,7739,2864,1895,49875,19602
case-1113	44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878,1287,1168,1049,1049,1049,1051,1287,1168,6379,3105,1215,1180,6587,43556,4580,2627,14941,1032,1199,1133,1199,1134	44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878,1287,1168,1049,1049,1049,1051,1287,1168,6379,3105,1215,1180,6587,43556,4580,2627,14941,1032,1199,1133,1199,1134
case-1114	1689,9605,3721,3997,1049,1049,1049,1052,3997,32587,1299,11139,44618,11139,1608,11388,2794,84349	1689,9605,3721,3997,1049,1049,1049,1052,3997,32587,1299,11139,44618,11139,1608,11388,2794,84349
case-1115	9226,7739,2864,1895,49875,19602,1032,1049,1049,1049,1053,2460,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125	9226,7739,2864,1895,49875,19602,1032,1049,1049,1049,1053,2460,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125
case-1116	4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633,1009,1049,1049,1049,1054,1009,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829	4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633,1009,1049,1049,1049,1054,1009,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829
case-1117	32587,1299,11139,44618,11139,1608,11388,2794,84349,1287,1168,1049,1049,1049,1055,1287,1168,19954,6566,11748,18067,61971,1056	32587,1299,11139,44618,11139,1608,11388,2794,84349,1287,1168,1049,1049,1049,1055,1287,1168,19954,6566,11748,18067,61971,1056
case-1118	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1032,1049,1049,1049,1056,2460,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1032,1049,1049,1049,1056,2460,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125
case-1119	23245,39345,4413,32632,1150,26197,3105,61748,1032,1032,1049,1049,1049,1057,1032,30856,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393	23245,39345,4413,32632,1150,26197,3105,61748,1032,1032,1049,1049,1049,1057,1032,30856,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393
case-1120	32587,1299,11139,44618,11139,1608,11388,2794,84349,1032,1049,1049,1050,1048,45383,88164,4518,23056,1163,16077,8629	32587,1299,11139,44618,11139,1608,11388,2794,84349,1032,1049,1049,1050,1048,45383,88164,4518,23056,1163,16077,8629
case-1121	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1287,1168,1049,1049,1050,1049,1287,1168,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1287,1168,1049,1049,1050,1049,1287,1168,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289
case-1122	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,3997,1049,1049,1050,1050,3997,23245,39345,4413,32632,1150,26197,3105,61748	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,3997,1049,1049,1050,1050,3997,23245,39345,4413,32632,1150,26197,3105,61748
case-1123	32587,1299,11139,44618,11139,1608,11388,2794,84349,1032,1032,1049,1049,1050,1051,1032,98537,11139,44618,11139,1608,11388,2794,84349	32587,1299,11139,44618,11139,1608,11388,2794,84349,1032,1032,1049,1049,1050,1051,1032,98537,11139,44618,11139,1608,11388,2794,84349
case-1124	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1010,1049,1049,1050,1052,1010,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1010,1049,1049,1050,1052,1010,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495
case-1125	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,1032,1049,1049,1050,1053,6348,14941,5697,37814	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,1032,1049,1049,1050,1053,6348,14941,5697,37814
case-1126	22177,88164,1010,1049,1049,1050,1054,1010,19954,6566,11748,18067,61971,1056	22177,88164,1010,1049,1049,1050,1054,1010,19954,6566,11748,18067,61971,1056
case-1127	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1032,1032,1049,1049,1050,1055,1032,17010,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,4518,1101,1204,1129	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1032,1032,1049,1049,1050,1055,1032,17010,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,4518,1101,1204,1129
case-1128	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1013,1010,1049,1049,1050,1056,1013,1010,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1013,1010,1049,1049,1050,1056,1013,1010,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829
case-1129	10311,1278,4440,1321,66370,1494,1009,1049,1049,1050,1057,6622,74311,11139,44618,11139,1608,11388,2794,84349	10311,1278,4440,1321,66370,1494,1009,1049,1049,1050,1057,6622,74311,11139,44618,11139,1608,11388,2794,84349
case-1130	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1013,1010,1049,1049,1051,1048,1013,1010,9226,7739,2864,1895,49875,19602	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1013,1010,1049,1049,1051,1048,1013,1010,9226,7739,2864,1895,49875,19602
case-1131	4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633,1010,1049,1049,1051,1049,1010,56442,4897,13690,71240,19596,10590,77481,11300,123117	4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633,1010,1049,1049,1051,1049,1010,56442,4897,13690,71240,19596,10590,77481,11300,123117
case-1132	30499,11473,1287,1168,1049,1049,1051,1050,1287,1168,1689,9605,3721	30499,11473,1287,1168,1049,1049,1051,1050,1287,1168,1689,9605,3721
case-1133	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,3997,1049,1049,1051,1051,3997,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,3997,1049,1049,1051,1051,3997,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059
case-1134	44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878,1032,1032,1049,1049,1051,1052,1032,63902,39345,4413,32632,1150,26197,3105,61748,1032,1032,11181,13824,17979	44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878,1032,1032,1049,1049,1051,1052,1032,63902,39345,4413,32632,1150,26197,3105,61748,1032,1032,11181,13824,17979
case-1135	1689,9605,3721,1032,1049,1049,1051,1053,2012,9605,3721	1689,9605,3721,1032,1049,1049,1051,1053,2012,9605,3721
case-1136	1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,2002,1049,1049,1051,1054,1010,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289	1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,2002,1049,1049,1051,1054,1010,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289
case-1137	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1010,1049,1049,1051,1055,1010,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1010,1049,1049,1051,1055,1010,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633
case-1138	30499,11473,1009,1049,1049,1051,1056,37778,9605,3721	30499,11473,1009,1049,1049,1051,1056,37778,9605,3721
case-1139	9226,7739,2864,1895,49875,19602,3997,1049,1049,1051,1057,3997,1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125	9226,7739,2864,1895,49875,19602,3997,1049,1049,1051,1057,3997,1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125
case-1140	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1032,1032,1049,1049,1052,1048,1032,78507,5387,1154,61970,34756,51836,14941,60649,9018	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1032,1032,1049,1049,1052,1048,1032,78507,5387,1154,61970,34756,51836,14941,60649,9018
case-1141	10311,1278,4440,1321,66370,1494,1287,1168,1049,1049,1052,1049,1287,1168,1073,4525,5257,1729,7534,2688,1494,1013,1010,2622,1891	10311,1278,4440,1321,66370,1494,1287,1168,1049,1049,1052,1049,1287,1168,1073,4525,5257,1729,7534,2688,1494,1013,1010,2622,1891
case-1142	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1013,1010,1049,1049,1052,1050,1013,1010,9226,7739,2864,1895,49875,19602	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1013,1010,1049,1049,1052,1050,1013,1010,9226,7739,2864,1895,49875,19602
case-1143	56442,4897,13690,71240,19596,10590,77481,11300,123117,1010,1049,1049,1052,1051,1010,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018	56442,4897,13690,71240,19596,10590,77481,11300,123117,1010,1049,1049,1052,1051,1010,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018
case-1144	1073,4525,5257,1729,7534,2688,1494,3997,1049,1049,1052,1052,3997,32587,1299,11139,44618,11139,1608,11388,2794,84349	1073,4525,5257,1729,7534,2688,1494,3997,1049,1049,1052,1052,3997,32587,1299,11139,44618,11139,1608,11388,2794,84349
case-1145	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1032,1032,1049,1049,1052,1053,1032,2018,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1032,1032,1049,1049,1052,1053,1032,2018,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455
case-1146	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1009,1049,1049,1052,1054,1009,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1009,1049,1049,1052,1054,1009,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633
case-1147	1689,9605,3721,3997,1049,1049,1052,1055,3997,19954,6566,11748,18067,61971,1056	1689,9605,3721,3997,1049,1049,1052,1055,3997,19954,6566,11748,18067,61971,1056
case-1148	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1032,1032,1049,1049,1052,1056,1032,2460,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125,3997,11181,13824,17979	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1032,1032,1049,1049,1052,1056,1032,2460,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125,3997,11181,13824,17979
case-1149	44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878,4518,1049,1049,1052,1057,4518,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633	44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878,4518,1049,1049,1052,1057,4518,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633
case-1150	1073,4525,5257,1729,7534,2688,1494,1013,1010,1049,1049,1053,1048,1013,1010,10311,1278,4440,1321,66370,1494	1073,4525,5257,1729,7534,2688,1494,1013,1010,1049,1049,1053,1048,1013,1010,10311,1278,4440,1321,66370,1494
case-1151	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1287,1168,1049,1049,1053,1049,1287,1168,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1287,1168,1049,1049,1053,1049,1287,1168,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495
case-1152	6379,3105,1215,1180,6587,43556,4580,2627,14941,1009,1049,1049,1053,1050,1009,4580,2627,14941,5697,37814	6379,3105,1215,1180,6587,43556,4580,2627,14941,1009,1049,1049,1053,1050,1009,4580,2627,14941,5697,37814
case-1153	22177,88164,1013,1010,1049,1049,1053,1051,1013,1010,32587,1299,11139,44618,11139,1608,11388,2794,84349	22177,88164,1013,1010,1049,1049,1053,1051,1013,1010,32587,1299,11139,44618,11139,1608,11388,2794,84349
case-1154	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1287,1168,1049,1049,1053,1052,1287,1168,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1287,1168,1049,1049,1053,1052,1287,1168,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059
case-1155	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1032,1049,1049,1053,1053,63902,39345,4413,32632,1150,26197,3105,61748,3997,1199,1133,1199,1134	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1032,1049,1049,1053,1053,63902,39345,4413,32632,1150,26197,3105,61748,3997,1199,1133,1199,1134
case-1156	32587,1299,11139,44618,11139,1608,11388,2794,84349,1010,1049,1049,1053,1054,1010,1689,9605,3721	32587,1299,11139,44618,11139,1608,11388,2794,84349,1010,1049,1049,1053,1054,1010,1689,9605,3721
case-1157	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1287,1168,1049,1049,1053,1055,1287,1168,9226,7739,2864,1895,49875,19602	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1287,1168,1049,1049,1053,1055,1287,1168,9226,7739,2864,1895,49875,19602
case-1158	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1009,1049,1049,1053,1056,1009,23245,39345,4413,32632,1150,26197,3105,61748	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1009,1049,1049,1053,1056,1009,23245,39345,4413,32632,1150,26197,3105,61748
case-1159	32587,1299,11139,44618,11139,1608,11388,2794,84349,1010,1049,1049,1053,1057,1010,22177,88164	32587,1299,11139,44618,11139,1608,11388,2794,84349,1010,1049,1049,1053,1057,1010,22177,88164
case-1160	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,3997,1049,1049,1054,1048,3997,1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,3997,1049,1049,1054,1048,3997,1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125
case-1161	56442,4897,13690,71240,19596,10590,77481,11300,123117,1287,1168,1049,1049,1054,1049,1287,1168,44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878	56442,4897,13690,71240,19596,10590,77481,11300,123117,1287,1168,1049,1049,1054,1049,1287,1168,44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878
case-1162	10311,1278,4440,1321,66370,1494,1032,1032,1049,1049,1054,1050,1032,23733,11473,1009,1199,1133,1199,1134	10311,1278,4440,1321,66370,1494,1032,1032,1049,1049,1054,1050,1032,23733,11473,1009,1199,1133,1199,1134
case-1163	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,4518,1049,1049,1054,1051,4518,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,4518,1049,1049,1054,1051,4518,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495
case-1164	56442,4897,13690,71240,19596,10590,77481,11300,123117,1009,1049,1049,1054,1052,1009,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018	56442,4897,13690,71240,19596,10590,77481,11300,123117,1009,1049,1049,1054,1052,1009,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018
case-1165	10311,1278,4440,1321,66370,1494,1287,1168,1049,1049,1054,1053,1287,1168,30499,11473	10311,1278,4440,1321,66370,1494,1287,1168,1049,1049,1054,1053,1287,1168,30499,11473
case-1166	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1013,1010,1049,1049,1054,1054,1013,1010,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1013,1010,1049,1049,1054,1054,1013,1010,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495
case-1167	56442,4897,13690,71240,19596,10590,77481,11300,123117,1032,1049,1049,1054,1055,3712,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829	56442,4897,13690,71240,19596,10590,77481,11300,123117,1032,1049,1049,1054,1055,3712,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829
case-1168	32587,1299,11139,44618,11139,1608,11388,2794,84349,1010,1049,1049,1054,1056,1010,30499,11473	32587,1299,11139,44618,11139,1608,11388,2794,84349,1010,1049,1049,1054,1056,1010,30499,11473
case-1169	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1013,1010,1049,1049,1054,1057,1013,1010,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,3997,1356,26303,1240,1159,1153,1130,1240,1159,1143,1179,1239,1184,1143,29568,1240,1159,1140,1136	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1013,1010,1049,1049,1054,1057,1013,1010,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,3997,1356,26303,1240,1159,1153,1130,1240,1159,1143,1179,1239,1184,1143,29568,1240,1159,1140,1136
case-1170	23245,39345,4413,32632,1150,26197,3105,61748,3997,1049,1049,1055,1048,3997,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018	23245,39345,4413,32632,1150,26197,3105,61748,3997,1049,1049,1055,1048,3997,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018
case-1171	32587,1299,11139,44618,11139,1608,11388,2794,84349,1032,1032,1049,1049,1055,1049,1032,98537,11139,44618,11139,1608,11388,2794,84349	32587,1299,11139,44618,11139,1608,11388,2794,84349,1032,1032,1049,1049,1055,1049,1032,98537,11139,44618,11139,1608,11388,2794,84349
case-1172	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1009,1049,1049,1055,1050,1009,9226,7739,2864,1895,49875,19602	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1009,1049,1049,1055,1050,1009,9226,7739,2864,1895,49875,19602
case-1173	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,4518,1049,1049,1055,1051,4518,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,4518,1049,1049,1055,1051,4518,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829
case-1174	1073,4525,5257,1729,7534,2688,1494,1010,1049,1049,1055,1052,1010,1689,9605,3721	1073,4525,5257,1729,7534,2688,1494,1010,1049,1049,1055,1052,1010,1689,9605,3721
case-1175	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,3997,1049,1049,1055,1053,3997,3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,3997,1049,1049,1055,1053,3997,3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455
case-1176	23245,39345,4413,32632,1150,26197,3105,61748,1032,1049,1049,1055,1054,6348,14941,5697,37814,1287,1168,3922,4413,128254,6926	23245,39345,4413,32632,1150,26197,3105,61748,1032,1049,1049,1055,1054,6348,14941,5697,37814,1287,1168,3922,4413,128254,6926
case-1177	30499,11473,1013,1010,1049,1049,1055,1055,1013,1010,30499,11473	30499,11473,1013,1010,1049,1049,1055,1055,1013,1010,30499,11473
case-1178	9226,7739,2864,1895,49875,19602,1032,1032,1049,1049,1055,1056,1032,2460,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125	9226,7739,2864,1895,49875,19602,1032,1032,1049,1049,1055,1056,1032,2460,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125
case-1179	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,1032,1032,1049,1049,1055,1057,1032,38551,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,1032,1032,1049,1049,1055,1057,1032,38551,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878
case-1180	30499,11473,1009,1049,1049,1056,1048,1009,22177,88164	30499,11473,1009,1049,1049,1056,1048,1009,22177,88164
case-1181	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1009,1049,1049,1056,1049,48795,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1009,1049,1049,1056,1049,48795,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289
case-1182	6379,3105,1215,1180,6587,43556,4580,2627,14941,1032,1032,1049,1049,1056,1050,1032,11300,3105,1215,1180,6587,43556,4580,2627,14941	6379,3105,1215,1180,6587,43556,4580,2627,14941,1032,1032,1049,1049,1056,1050,1032,11300,3105,1215,1180,6587,43556,4580,2627,14941
case-1183	32587,1299,11139,44618,11139,1608,11388,2794,84349,1009,1049,1049,1056,1051,6622,74311,11139,44618,11139,1608,11388,2794,84349,1032,11181,13824,17979	32587,1299,11139,44618,11139,1608,11388,2794,84349,1009,1049,1049,1056,1051,6622,74311,11139,44618,11139,1608,11388,2794,84349,1032,11181,13824,17979
